Data,Mandante,Placar_Bruto,Visitante,Fase
1979-11-28,Desportiva Ferroviária,4-0,São Paulo-RS,K
1979-11-28,Inter de Limeira,0-1,Internacional,K
1979-11-28,Anapolina,2-1,Goytacaz,K
1979-11-28,Flamengo,4-0,Bahia,L
1979-11-28,XV de Piracicaba,2-1,Santa Cruz,L
1979-11-28,Náutico,2-2,Gama,L
1979-11-28,Grêmio,1-0,Londrina,L
1979-11-28,América Mineiro,0-0,Central,M
1979-11-28,Goiás,1-0,Ceará,M
1979-11-28,Botafogo-PB,1-1,Operário-MT,M
1979-11-28,ASA,0-1,Vasco,M
1979-11-28,XV de Jaú,2-1,Itabaiana,N
1979-11-28,Vitória,1-0,Campo Grande-RJ,N
1979-11-28,Villa Nova-MG,3-2,Americano,O
1979-11-28,Comercial,1-0,CSA,O
1979-11-28,Dom Bosco,0-1,Uberaba,O
1979-11-29,Atlético Paranaense,1-0,Caldense,K
1979-11-29,Fluminense,6-0,Maranhão,N
1979-11-29,Vila Nova,0-0,Uberlândia,N
1979-11-29,Cruzeiro,1-0,Leônico,O
1979-11-30,Campinense,0-1,Coritiba,I
1979-12-02,XV de Piracicaba,0-2,Guarani,P
1979-12-02,Palmeiras,5-1,Comercial,Q
1979-12-02,Flamengo,4-0,São Bento,Q
1979-12-02,Cruzeiro,0-0,Atlético Mineiro,R
1979-12-02,Internacional,1-0,Goiás,R
1979-12-02,Atlético Paranaense,1-1,Vasco,S
1979-12-04,Coritiba,4-0,Vitória,P
1979-12-04,Cruzeiro,2-3,Internacional,R
1979-12-04,Goiás,WO,Atlético Mineiro,R
1979-12-04,Operário-MS,3-0,Uberlândia,S
1979-12-05,Comercial,0-2,Flamengo,Q
1979-12-05,Palmeiras,4-0,São Bento,Q
1979-12-06,Vitória,3-1,XV de Piracicaba,P
1979-12-06,Guarani,0-0,Coritiba,P
1979-12-06,Vasco,5-0,Uberlândia,S
1979-12-06,Operário-MS,1-0,Atlético Paranaense,S
1979-12-08,Coritiba,1-0,XV de Piracicaba,P
1979-12-08,Vitória,3-0,Guarani,P
1979-12-08,Goiás,1-1,Cruzeiro,R
1979-12-08,Atlético Mineiro,WO,Internacional,R
1979-12-08,Vasco,4-0,Operário-MS,S
1979-12-08,Uberlândia,3-2,Atlético Paranaense,S
1979-12-09,São Bento,2-2,Comercial,Q
1979-12-09,Flamengo,1-4,Palmeiras,Q
1979-12-12,Coritiba,1-1,Vasco,SF
1979-12-13,Palmeiras,2-3,Internacional,SF
1979-12-16,Vasco,2-1,Coritiba,SF
1979-12-16,Internacional,1-1,Palmeiras,SF
1979-12-20,Vasco,0-2,Internacional,F
1979-12-23,Internacional,2-1,Vasco,F
