Data,Mandante,Placar_Bruto,Visitante,Fase
1978-06-04,Rio Branco-ES,0-0,Dom Bosco,M
1978-06-04,Confiança,0-3,Volta Redonda,N
1978-06-04,Fortaleza,1-0,River-PI,O
1978-06-04,Sampaio Corrêa,0-0,Moto Club,O
1978-06-04,Fast Clube,2-2,Paysandu,P
1978-06-04,XV de Piracicaba,0-1,Bangu,P
1978-06-07,Vitória,1-1,Ponte Preta,G
1978-06-07,Santa Cruz,2-1,Bahia,H
1978-06-07,Santos,2-1,Ceará,H
1978-06-07,Joinville,0-2,Goiás,H
1978-06-07,Comercial,0-1,Corinthians,I
1978-06-07,Flamengo,2-0,Botafogo-SP,I
1978-06-07,São Paulo,0-0,Brasília,J
1978-06-08,Internacional,2-1,Goytacaz,G
1978-06-08,Palmeiras,1-0,Mixto,G
1978-06-08,América-SP,0-1,Cruzeiro,G
1978-06-08,Sport,4-1,Juventude,I
1978-06-08,Caxias,4-0,Villa Nova-MG,J
1978-06-08,Vasco,2-2,Guarani,J
1978-06-08,América Mineiro,0-2,Botafogo-PB,L
1978-06-08,Dom Bosco,2-0,Vila Nova,M
1978-06-10,Ponte Preta,1-2,Internacional,G
1978-06-10,Santa Cruz,1-0,Fluminense,H
1978-06-10,Bahia,2-1,Ceará,H
1978-06-10,Santos,3-0,Joinville,H
1978-06-10,Operário-MS,1-1,America-RJ,I
1978-06-10,Comercial,1-1,Flamengo,I
1978-06-10,Botafogo,2-1,Corinthians,I
1978-06-10,Caxias,0-0,Coritiba,J
1978-06-10,Remo,0-5,Vasco,J
1978-06-10,São Paulo,1-2,Portuguesa,J
1978-06-10,Colorado,3-0,GE Brasil,K
1978-06-11,Atlético Mineiro,0-1,Palmeiras,G
1978-06-11,Goytacaz,1-1,América-SP,G
1978-06-11,Grêmio,4-1,Goiás,H
1978-06-13,Goytacaz,1-1,Atlético Mineiro,G
1978-06-13,Vitória,0-1,Cruzeiro,G
1978-06-13,Ponte Preta,2-0,Palmeiras,G
1978-06-13,Mixto,1-2,Internacional,G
1978-06-13,Ceará,0-1,Fluminense,H
1978-06-13,Grêmio,0-0,Bahia,H
1978-06-13,Náutico,4-1,Joinville,H
1978-06-13,Botafogo,0-0,Operário-MS,I
1978-06-13,Comercial,2-2,Juventude,I
1978-06-13,Portuguesa,2-0,Guarani,J
1978-06-13,Villa Nova-MG,0-2,Remo,J
1978-06-13,Figueirense,0-1,Chapecoense,K
1978-06-13,Botafogo-PB,1-0,América-RN,L
1978-06-13,Campinense,1-1,Uberaba,L
1978-06-13,Vila Nova,2-2,Comercial-MS,M
1978-06-13,Sergipe,0-2,CRB,N
1978-06-13,Flamengo-PI,2-0,Sampaio Corrêa,O
1978-06-13,Paysandu,2-2,Bangu,P
1978-06-13,Nacional-AM,1-1,XV de Piracicaba,P
1978-06-17,Internacional,0-0,Palmeiras,G
1978-06-17,Santos,0-0,Grêmio,H
1978-06-17,Joinville,2-2,Bahia,H
1978-06-17,Ceará,3-2,Goiás,H
1978-06-17,Botafogo-SP,1-0,Comercial,I
1978-06-17,Flamengo,0-2,America-RJ,I
1978-06-17,Sport,1-2,Botafogo,I
1978-06-17,Caxias,0-0,São Paulo,J
1978-06-17,Coritiba,2-0,Remo,J
1978-06-17,Vasco,2-0,Brasília,J
1978-06-17,Londrina,3-1,Grêmio Maringá,K
1978-06-17,Figueirense,3-1,Colorado,K
1978-06-17,Botafogo-PB,1-0,Uberaba,L
1978-06-17,ABC,1-0,Uberlândia,L
1978-06-17,Comercial-MS,1-2,Rio Branco-ES,M
1978-06-17,Desportiva Ferroviária,0-2,Anapolina,M
1978-06-17,Itabuna,3-0,Confiança,N
1978-06-17,CSA,3-1,Sergipe,N
1978-06-17,Volta Redonda,2-1,CRB,N
1978-06-17,Sampaio Corrêa,2-0,River-PI,O
1978-06-17,Noroeste,2-1,Fortaleza,O
1978-06-17,Paysandu,4-0,Nacional-AM,P
1978-06-17,Fast Clube,1-5,Bangu,P
1978-06-17,Americano,3-1,XV de Piracicaba,P
1978-06-18,Mixto,2-1,Ponte Preta,G
1978-06-18,Cruzeiro,3-1,Goytacaz,G
1978-06-18,América-SP,0-0,Vitória,G
1978-06-18,Corinthians,2-0,Juventude,I
1978-06-18,Atlético Paranaense,1-1,Chapecoense,K
1978-06-20,Mixto,1-2,Goytacaz,G
1978-06-20,Grêmio,2-1,Joinville,H
1978-06-20,Fluminense,2-1,Náutico,H
1978-06-20,Santa Cruz,1-0,Goiás,H
1978-06-20,Juventude,1-0,Botafogo-SP,I
1978-06-20,America-RJ,1-1,Sport,I
1978-06-20,Villa Nova-MG,3-0,Brasília,J
1978-06-20,Guarani,0-0,Coritiba,J
1978-06-20,Portuguesa,2-1,Caxias,J
1978-06-20,São Paulo,1-0,Remo,J
1978-06-20,Chapecoense,1-1,GE Brasil,K
1978-06-20,Campinense,0-0,Uberlândia,L
1978-06-20,América-RN,1-1,América Mineiro,L
1978-06-20,Comercial-MS,1-0,Desportiva Ferroviária,M
1978-06-20,Anapolina,2-2,Rio Branco-ES,M
1978-06-21,Palmeiras,0-0,Vitória,G
1978-06-21,Corinthians,1-0,Operário-MS,I
1978-06-22,Botafogo,3-0,Comercial,I
1978-06-22,ABC,2-2,Botafogo-PB,L
1978-06-22,Campinense,1-0,América Mineiro,L
1978-06-22,Uberaba,3-2,América-RN,L
1978-06-23,Dom Bosco,2-1,Desportiva Ferroviária,M
1978-06-24,Internacional,2-1,América-SP,G
1978-06-24,Goytacaz,2-1,Palmeiras,G
1978-06-24,Vitória,0-2,Atlético Mineiro,G
1978-06-24,Cruzeiro,1-0,Ponte Preta,G
1978-06-24,Santa Cruz,4-2,Ceará,H
1978-06-24,Fluminense,0-0,Grêmio,H
1978-06-24,Goiás,3-0,Náutico,H
1978-06-24,Juventude,0-3,Botafogo,I
1978-06-24,Operário-MS,1-0,Comercial,I
1978-06-24,Sport,3-0,Corinthians,I
1978-06-24,Portuguesa,1-1,Vasco,J
1978-06-24,Guarani,2-0,Villa Nova-MG,J
1978-06-24,Brasília,0-3,Coritiba,J
1978-06-24,Caxias,4-0,Remo,J
1978-06-24,Atlético Paranaense,1-1,Figueirense,K
1978-06-24,Londrina,3-1,Chapecoense,K
1978-06-24,Grêmio Maringá,4-0,GE Brasil,K
1978-06-24,Anapolina,0-0,Comercial-MS,M
1978-06-24,Vila Nova,2-1,Rio Branco-ES,M
1978-06-24,River-PI,4-2,Moto Club,O
1978-06-24,Sampaio Corrêa,1-1,Fortaleza,O
1978-06-24,Noroeste,2-1,Flamengo-PI,O
1978-07-01,Fluminense,0-0,Portuguesa,R
1978-07-03,Internacional,0-3,Guarani,Q
1978-07-03,Londrina,2-1,Botafogo-SP,Q
1978-07-03,Santos,4-0,Goytacaz,Q
1978-07-03,Botafogo-PB,0-1,Goiás,Q
1978-07-03,Volta Redonda,0-0,Ponte Preta,R
1978-07-03,Dom Bosco,0-2,Operário-MS,R
1978-07-03,Santa Cruz,3-0,Sport,R
1978-07-03,São Paulo,0-1,Grêmio,S
1978-07-03,Palmeiras,3-0,America-RJ,S
1978-07-03,Noroeste,0-1,Coritiba,S
1978-07-03,Flamengo,1-1,Botafogo,S
1978-07-03,Cruzeiro,2-2,Vasco,T
1978-07-03,Grêmio Maringá,3-0,Vitória,T
1978-07-03,Caxias,3-0,Americano,T
1978-07-03,Bahia,1-0,Corinthians,T
1978-07-05,Botafogo-PB,2-1,Goytacaz,Q
1978-07-05,Botafogo-SP,2-1,Santos,Q
1978-07-05,Goiás,1-1,Guarani,Q
1978-07-05,Operário-MS,1-0,Volta Redonda,R
1978-07-05,Ponte Preta,0-0,Fluminense,R
1978-07-05,Flamengo,1-1,Palmeiras,S
1978-07-05,Coritiba,0-1,Grêmio,S
1978-07-05,São Paulo,2-2,Noroeste,S
1978-07-05,Vitória,0-2,Vasco,T
1978-07-05,Cruzeiro,2-1,Caxias,T
1978-07-05,Grêmio Maringá,1-2,Corinthians,T
1978-07-05,Bahia,5-0,Americano,T
1978-07-06,Londrina,1-2,Internacional,Q
1978-07-06,Dom Bosco,2-3,Sport,R
1978-07-06,Portuguesa,1-1,Santa Cruz,R
1978-07-06,Botafogo,3-1,America-RJ,S
1978-07-08,Guarani,2-1,Santos,Q
1978-07-08,Corinthians,0-0,Caxias,T
1978-07-09,Goytacaz,0-3,Internacional,Q
1978-07-09,Londrina,1-2,Botafogo-PB,Q
1978-07-09,Botafogo-SP,4-0,Goiás,Q
1978-07-09,Ponte Preta,0-0,Sport,R
1978-07-09,Volta Redonda,1-1,Dom Bosco,R
1978-07-09,Operário-MS,1-0,Portuguesa,R
1978-07-09,Fluminense,1-1,Santa Cruz,R
1978-07-09,Coritiba,0-0,Botafogo,S
1978-07-09,São Paulo,1-1,Palmeiras,S
1978-07-09,Noroeste,0-2,America-RJ,S
1978-07-09,Grêmio,5-2,Flamengo,S
1978-07-09,Vasco,3-0,Americano,T
1978-07-09,Cruzeiro,0-0,Grêmio Maringá,T
1978-07-09,Bahia,4-0,Vitória,T
1978-07-13,Goiás,0-1,Internacional,Q
1978-07-13,Goytacaz,0-2,Botafogo-SP,Q
1978-07-13,Guarani,1-0,Botafogo-PB,Q
1978-07-13,Santos,0-0,Londrina,Q
1978-07-13,Portuguesa,0-0,Ponte Preta,R
1978-07-13,Santa Cruz,2-1,Dom Bosco,R
1978-07-13,Fluminense,3-0,Volta Redonda,R
1978-07-13,Sport,0-0,Operário-MS,R
1978-07-13,Coritiba,0-0,Palmeiras,S
1978-07-13,Grêmio,1-0,America-RJ,S
1978-07-13,São Paulo,0-0,Flamengo,S
1978-07-13,Noroeste,1-1,Botafogo,S
1978-07-13,Cruzeiro,0-0,Vitória,T
1978-07-13,Caxias,3-1,Grêmio Maringá,T
1978-07-13,Vasco,1-0,Bahia,T
1978-07-13,Corinthians,1-0,Americano,T
1978-07-15,Grêmio,6-0,Noroeste,S
1978-07-15,America-RJ,2-1,São Paulo,S
1978-07-15,Flamengo,3-1,Coritiba,S
1978-07-15,Vitória,0-2,Caxias,T
1978-07-15,Portuguesa,2-0,Dom Bosco,R
1978-07-16,Internacional,1-0,Santos,Q
1978-07-16,Botafogo-SP,2-1,Botafogo-PB,Q
1978-07-16,Goiás,5-0,Londrina,Q
1978-07-16,Guarani,3-0,Goytacaz,Q
1978-07-16,Volta Redonda,0-3,Sport,R
1978-07-16,Fluminense,2-1,Operário-MS,R
1978-07-16,Santa Cruz,2-2,Ponte Preta,R
1978-07-16,Palmeiras,1-2,Botafogo,S
1978-07-16,Bahia,1-0,Cruzeiro,T
1978-07-16,Vasco,3-1,Corinthians,T
1978-07-16,Americano,2-0,Grêmio Maringá,T
1978-07-19,Santos,3-0,Goiás,Q
1978-07-19,Internacional,3-0,Botafogo-PB,Q
1978-07-19,Goytacaz,2-0,Londrina,Q
1978-07-19,Guarani,1-0,Botafogo-SP,Q
1978-07-19,Sport,2-1,Portuguesa,R
1978-07-19,Palmeiras,4-0,Noroeste,S
1978-07-19,America-RJ,1-0,Flamengo,S
1978-07-19,Coritiba,2-1,São Paulo,S
1978-07-19,Caxias,1-1,Vasco,T
1978-07-20,Santa Cruz,5-1,Volta Redonda,R
1978-07-20,Ponte Preta,3-0,Operário-MS,R
1978-07-20,Dom Bosco,2-1,Fluminense,R
1978-07-20,Botafogo,0-3,Grêmio,S
1978-07-20,Grêmio Maringá,1-2,Bahia,T
1978-07-20,Corinthians,2-2,Vitória,T
1978-07-20,Americano,0-0,Cruzeiro,T
1978-07-23,Goiás,2-0,Goytacaz,Q
1978-07-23,Londrina,0-1,Guarani,Q
1978-07-23,Botafogo-PB,1-1,Santos,Q
1978-07-23,Internacional,2-1,Botafogo-SP,Q
1978-07-23,Portuguesa,2-1,Volta Redonda,R
1978-07-23,Sport,1-0,Fluminense,R
1978-07-23,Operário-MS,3-3,Santa Cruz,R
1978-07-23,Ponte Preta,3-0,Dom Bosco,R
1978-07-23,America-RJ,1-1,Coritiba,S
1978-07-23,Botafogo,2-1,São Paulo,S
1978-07-23,Noroeste,1-0,Flamengo,S
1978-07-23,Grêmio,1-1,Palmeiras,S
1978-07-23,Corinthians,1-1,Cruzeiro,T
1978-07-23,Vasco,1-1,Grêmio Maringá,T
1978-07-23,Caxias,1-1,Bahia,T
1978-07-23,Americano,1-0,Vitória,T
1978-07-26,Internacional,1-0,Santa Cruz,QF
1978-07-26,Palmeiras,2-1,Bahia,QF
1978-07-27,Vasco,1-1,Grêmio,QF
1978-07-27,Sport,0-2,Guarani,QF
1978-07-30,Santa Cruz,1-2,Internacional,QF
1978-07-30,Bahia,1-1,Palmeiras,QF
1978-07-30,Grêmio,1-1,Vasco,QF
1978-07-30,Guarani,4-0,Sport,QF
1978-08-02,Guarani,2-0,Vasco,SF
1978-08-03,Palmeiras,2-0,Internacional,SF
1978-08-06,Vasco,1-2,Guarani,SF
1978-08-06,Internacional,1-1,Palmeiras,SF
1978-08-10,Palmeiras,0-1,Guarani,F
1978-08-13,Guarani,1-0,Palmeiras,F
