id_partida,ano_campeonato,Data,Mandante,Visitante,estado_mandante,estado_visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase,tipo_fase,is_mata_mata,is_classico_estadual,total_gols,saldo_gols_mandante,saldo_gols_visitante,pontos_mandante,pontos_visitante
46,1971,1971-08-26,Corinthians,Portuguesa,SP,SP,4.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,True,5,3,-3,2,0
47,1971,1971-08-26,Flamengo,America-RJ,RJ,RJ,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,True,2,0,0,1,1
48,1971,1971-08-28,Sport,Atlético Mineiro,PE,MG,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
49,1971,1971-08-29,Santa Cruz,Palmeiras,PE,SP,2.0,2.0,E,E,NORMAL,1R,Pontos Corridos,False,False,4,0,0,1,1
50,1971,1971-08-29,Internacional,Portuguesa,RS,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
51,1971,1971-08-29,Fluminense,Corinthians,RJ,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
52,1971,1971-08-29,Cruzeiro,Ceará,MG,CE,6.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,6,6,-6,2,0
53,1971,1971-08-29,Coritiba,Vasco,PR,RJ,0.0,2.0,D,V,NORMAL,1R,Pontos Corridos,False,False,2,-2,2,0,2
54,1971,1971-08-29,Bahia,América Mineiro,BA,MG,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
55,1971,1971-08-29,São Paulo,Flamengo,SP,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
56,1971,1971-09-01,Portuguesa,Fluminense,SP,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
57,1971,1971-09-01,Santa Cruz,Cruzeiro,PE,MG,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
58,1971,1971-09-01,Ceará,Palmeiras,CE,SP,0.0,3.0,D,V,NORMAL,1R,Pontos Corridos,False,False,3,-3,3,0,2
59,1971,1971-09-01,Vasco,Internacional,RJ,RS,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
60,1971,1971-09-01,Bahia,America-RJ,BA,RJ,1.0,3.0,D,V,NORMAL,1R,Pontos Corridos,False,False,4,-2,2,0,2
61,1971,1971-09-01,Atlético Mineiro,São Paulo,MG,SP,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
62,1971,1971-09-01,Grêmio,Santos,RS,SP,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
63,1971,1971-09-02,América Mineiro,Flamengo,MG,RJ,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
64,1971,1971-09-02,Sport,Botafogo,PE,RJ,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
65,1971,1971-09-04,Palmeiras,Fluminense,SP,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
66,1971,1971-09-04,Cruzeiro,Vasco,MG,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
67,1971,1971-09-05,Internacional,Corinthians,RS,SP,2.0,2.0,E,E,NORMAL,1R,Pontos Corridos,False,False,4,0,0,1,1
68,1971,1971-09-05,Coritiba,Ceará,PR,CE,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
69,1971,1971-09-05,São Paulo,América Mineiro,SP,MG,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
70,1971,1971-09-05,Flamengo,Grêmio,RJ,RS,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
71,1971,1971-09-05,Atlético Mineiro,Santos,MG,SP,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
72,1971,1971-09-05,Bahia,Botafogo,BA,RJ,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
73,1971,1971-09-05,Sport,America-RJ,PE,RJ,0.0,3.0,D,V,NORMAL,1R,Pontos Corridos,False,False,3,-3,3,0,2
74,1971,1971-09-07,Vasco,Palmeiras,RJ,SP,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
75,1971,1971-09-08,Santa Cruz,Portuguesa,PE,SP,3.0,2.0,V,D,NORMAL,1R,Pontos Corridos,False,False,5,1,-1,2,0
76,1971,1971-09-08,Corinthians,Coritiba,SP,PR,2.0,3.0,D,V,NORMAL,1R,Pontos Corridos,False,False,5,-1,1,0,2
77,1971,1971-09-08,Ceará,Internacional,CE,RS,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
78,1971,1971-09-08,America-RJ,Atlético Mineiro,RJ,MG,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
79,1971,1971-09-09,Santos,América Mineiro,SP,MG,3.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,3,-3,2,0
80,1971,1971-09-09,Botafogo,São Paulo,RJ,SP,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
81,1971,1971-09-11,Coritiba,Palmeiras,PR,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
82,1971,1971-09-11,Santa Cruz,Internacional,PE,RS,2.0,2.0,E,E,NORMAL,1R,Pontos Corridos,False,False,4,0,0,1,1
83,1971,1971-09-11,Fluminense,Cruzeiro,RJ,MG,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
84,1971,1971-09-11,Ceará,Portuguesa,CE,SP,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
85,1971,1971-09-11,Corinthians,Vasco,SP,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
86,1971,1971-09-12,Atlético Mineiro,Botafogo,MG,RJ,2.0,2.0,E,E,NORMAL,1R,Pontos Corridos,False,False,4,0,0,1,1
87,1971,1971-09-12,São Paulo,America-RJ,SP,RJ,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
88,1971,1971-09-12,Flamengo,Santos,RJ,SP,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
89,1971,1971-09-12,Grêmio,Bahia,RS,BA,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
90,1971,1971-09-12,Sport,América Mineiro,PE,MG,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
91,1971,1971-09-18,Vasco,São Paulo,RJ,SP,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
92,1971,1971-09-18,Sport,Corinthians,PE,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
93,1971,1971-09-18,Santos,Portuguesa,SP,SP,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,True,0,0,0,1,1
94,1971,1971-09-19,Fluminense,America-RJ,RJ,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,True,0,0,0,1,1
95,1971,1971-09-19,Ceará,Atlético Mineiro,CE,MG,0.0,2.0,D,V,NORMAL,1R,Pontos Corridos,False,False,2,-2,2,0,2
96,1971,1971-09-19,Cruzeiro,Bahia,MG,BA,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
97,1971,1971-09-19,Internacional,América Mineiro,RS,MG,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
98,1971,1971-09-19,Coritiba,Grêmio,PR,RS,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
99,1971,1971-09-19,Palmeiras,Flamengo,SP,RJ,1.0,2.0,D,V,NORMAL,1R,Pontos Corridos,False,False,3,-1,1,0,2
100,1971,1971-09-19,Santa Cruz,Botafogo,PE,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
101,1971,1971-09-22,Corinthians,Atlético Mineiro,SP,MG,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
102,1971,1971-09-25,Portuguesa,America-RJ,SP,RJ,0.0,3.0,D,V,NORMAL,1R,Pontos Corridos,False,False,3,-3,3,0,2
103,1971,1971-09-25,Grêmio,Ceará,RS,CE,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
104,1971,1971-09-25,Atlético Mineiro,Santa Cruz,MG,PE,2.0,2.0,E,E,NORMAL,1R,Pontos Corridos,False,False,4,0,0,1,1
105,1971,1971-09-25,Flamengo,Coritiba,RJ,PR,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
106,1971,1971-09-26,Bahia,Corinthians,BA,SP,1.0,2.0,D,V,NORMAL,1R,Pontos Corridos,False,False,3,-1,1,0,2
107,1971,1971-09-26,São Paulo,Cruzeiro,SP,MG,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
108,1971,1971-09-26,Fluminense,Botafogo,RJ,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,True,0,0,0,1,1
109,1971,1971-09-26,América Mineiro,Palmeiras,MG,SP,1.0,2.0,D,V,NORMAL,1R,Pontos Corridos,False,False,3,-1,1,0,2
110,1971,1971-09-26,Sport,Vasco,PE,RJ,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
111,1971,1971-09-26,Internacional,Santos,RS,SP,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
112,1971,1971-09-29,America-RJ,Cruzeiro,RJ,MG,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
113,1971,1971-10-02,Corinthians,América Mineiro,SP,MG,3.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,4,2,-2,2,0
114,1971,1971-10-02,Internacional,America-RJ,RS,RJ,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
115,1971,1971-10-03,Grêmio,Portuguesa,RS,SP,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
116,1971,1971-10-03,Sport,Fluminense,PE,RJ,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
117,1971,1971-10-03,Bahia,Santa Cruz,BA,PE,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
118,1971,1971-10-03,Coritiba,Atlético Mineiro,PR,MG,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
119,1971,1971-10-03,Flamengo,Vasco,RJ,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,True,0,0,0,1,1
120,1971,1971-10-03,Ceará,São Paulo,CE,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
121,1971,1971-10-03,Cruzeiro,Santos,MG,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
122,1971,1971-10-03,Palmeiras,Botafogo,SP,RJ,3.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,4,2,-2,2,0
123,1971,1971-10-06,Vasco,América Mineiro,RJ,MG,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
124,1971,1971-10-06,São Paulo,Internacional,SP,RS,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
125,1971,1971-10-06,Santa Cruz,Grêmio,PE,RS,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
126,1971,1971-10-09,Botafogo,Corinthians,RJ,SP,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
127,1971,1971-10-09,América Mineiro,Santa Cruz,MG,PE,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
128,1971,1971-10-10,Coritiba,America-RJ,PR,RJ,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
129,1971,1971-10-10,Grêmio,Vasco,RS,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
130,1971,1971-10-10,Bahia,Internacional,BA,RS,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
131,1971,1971-10-10,São Paulo,Portuguesa,SP,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,True,1,-1,1,0,2
132,1971,1971-10-10,Atlético Mineiro,Cruzeiro,MG,MG,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,True,2,0,0,1,1
133,1971,1971-10-10,Ceará,Santos,CE,SP,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
134,1971,1971-10-10,Sport,Palmeiras,PE,SP,0.0,2.0,D,V,NORMAL,1R,Pontos Corridos,False,False,2,-2,2,0,2
135,1971,1971-10-10,Fluminense,Flamengo,RJ,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,True,1,1,-1,2,0
136,1971,1971-10-13,Flamengo,Portuguesa,RJ,SP,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
137,1971,1971-10-13,América Mineiro,Coritiba,MG,PR,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
138,1971,1971-10-16,Palmeiras,Santos,SP,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,True,1,-1,1,0,2
139,1971,1971-10-16,Fluminense,Atlético Mineiro,RJ,MG,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
140,1971,1971-10-17,Coritiba,Bahia,PR,BA,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
141,1971,1971-10-17,Cruzeiro,Sport,MG,PE,5.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,6,4,-4,2,0
142,1971,1971-10-17,Ceará,Botafogo,CE,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
143,1971,1971-10-17,Vasco,America-RJ,RJ,RJ,2.0,2.0,E,E,NORMAL,1R,Pontos Corridos,False,True,4,0,0,1,1
144,1971,1971-10-17,Santa Cruz,Flamengo,PE,RJ,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
145,1971,1971-10-17,São Paulo,Corinthians,SP,SP,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,True,2,2,-2,2,0
146,1971,1971-10-17,Internacional,Grêmio,RS,RS,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,True,1,1,-1,2,0
147,1971,1971-10-20,Bahia,Ceará,BA,CE,3.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,4,2,-2,2,0
148,1971,1971-10-20,Sport,Coritiba,PE,PR,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
149,1971,1971-10-23,São Paulo,Palmeiras,SP,SP,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,True,2,0,0,1,1
150,1971,1971-10-23,Botafogo,Internacional,RJ,RS,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
151,1971,1971-10-23,Atlético Mineiro,Portuguesa,MG,SP,5.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,6,4,-4,2,0
152,1971,1971-10-24,Ceará,America-RJ,CE,RJ,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
153,1971,1971-10-24,Cruzeiro,América Mineiro,MG,MG,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,True,0,0,0,1,1
154,1971,1971-10-24,Santos,Vasco,SP,RJ,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
155,1971,1971-10-24,Sport,Santa Cruz,PE,PE,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,True,2,0,0,1,1
156,1971,1971-10-24,Grêmio,Fluminense,RS,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
157,1971,1971-10-24,Flamengo,Corinthians,RJ,SP,1.0,3.0,D,V,NORMAL,1R,Pontos Corridos,False,False,4,-2,2,0,2
158,1971,1971-10-27,Coritiba,Santos,PR,SP,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
159,1971,1971-10-27,Fluminense,América Mineiro,RJ,MG,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
160,1971,1971-10-27,Portuguesa,Botafogo,SP,RJ,3.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,4,2,-2,2,0
161,1971,1971-10-30,Cruzeiro,Grêmio,MG,RS,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
162,1971,1971-10-30,Corinthians,Santos,SP,SP,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,True,2,0,0,1,1
163,1971,1971-10-30,Santa Cruz,São Paulo,PE,SP,0.0,2.0,D,V,NORMAL,1R,Pontos Corridos,False,False,2,-2,2,0,2
164,1971,1971-10-30,America-RJ,Palmeiras,RJ,SP,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
165,1971,1971-10-31,Atlético Mineiro,Internacional,MG,RS,3.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,4,2,-2,2,0
166,1971,1971-10-31,Sport,Portuguesa,PE,SP,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
167,1971,1971-10-31,Bahia,Fluminense,BA,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
168,1971,1971-10-31,Ceará,Flamengo,CE,RJ,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
169,1971,1971-10-31,Vasco,Botafogo,RJ,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,True,1,1,-1,2,0
170,1971,1971-11-06,São Paulo,Fluminense,SP,RJ,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
171,1971,1971-11-06,Vasco,Atlético Mineiro,RJ,MG,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
172,1971,1971-11-06,Internacional,Sport,RS,PE,2.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,1,-1,2,0
173,1971,1971-11-07,Coritiba,Botafogo,PR,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
174,1971,1971-11-07,Grêmio,Palmeiras,RS,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
175,1971,1971-11-07,América Mineiro,Ceará,MG,CE,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
176,1971,1971-11-07,Bahia,Portuguesa,BA,SP,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
177,1971,1971-11-07,Santa Cruz,Santos,PE,SP,0.0,1.0,D,V,NORMAL,1R,Pontos Corridos,False,False,1,-1,1,0,2
178,1971,1971-11-07,Corinthians,America-RJ,SP,RJ,3.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,4,2,-2,2,0
179,1971,1971-11-07,Flamengo,Cruzeiro,RJ,MG,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
180,1971,1971-11-10,Palmeiras,Bahia,SP,BA,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
181,1971,1971-11-13,Portuguesa,América Mineiro,SP,MG,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
182,1971,1971-11-13,Fluminense,Santos,RJ,SP,3.0,1.0,V,D,NORMAL,1R,Pontos Corridos,False,False,4,2,-2,2,0
183,1971,1971-11-14,Ceará,Sport,CE,PE,1.0,2.0,D,V,NORMAL,1R,Pontos Corridos,False,False,3,-1,1,0,2
184,1971,1971-11-14,Botafogo,Cruzeiro,RJ,MG,2.0,2.0,E,E,NORMAL,1R,Pontos Corridos,False,False,4,0,0,1,1
185,1971,1971-11-14,Santa Cruz,America-RJ,PE,RJ,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
186,1971,1971-11-14,Bahia,Vasco,BA,RJ,1.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,1,1,-1,2,0
187,1971,1971-11-14,Corinthians,Grêmio,SP,RS,1.0,1.0,E,E,NORMAL,1R,Pontos Corridos,False,False,2,0,0,1,1
188,1971,1971-11-14,Atlético Mineiro,Palmeiras,MG,SP,0.0,0.0,E,E,NORMAL,1R,Pontos Corridos,False,False,0,0,0,1,1
189,1971,1971-11-14,Internacional,Flamengo,RS,RJ,3.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,3,3,-3,2,0
190,1971,1971-11-14,Coritiba,São Paulo,PR,SP,2.0,0.0,V,D,NORMAL,1R,Pontos Corridos,False,False,2,2,-2,2,0
191,1971,1971-11-20,Palmeiras,Coritiba,SP,PR,1.0,1.0,E,E,NORMAL,C,Fase de Grupos,False,False,2,0,0,1,1
192,1971,1971-11-20,Internacional,Santos,RS,SP,1.0,1.0,E,E,NORMAL,B,Fase de Grupos,False,False,2,0,0,1,1
193,1971,1971-11-21,São Paulo,Corinthians,SP,SP,1.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,True,1,1,-1,2,0
194,1971,1971-11-21,America-RJ,Cruzeiro,RJ,MG,0.0,0.0,E,E,NORMAL,A,Fase de Grupos,False,False,0,0,0,1,1
195,1971,1971-11-21,Grêmio,Botafogo,RS,RJ,1.0,1.0,E,E,NORMAL,C,Fase de Grupos,False,False,2,0,0,1,1
196,1971,1971-11-21,Atlético Mineiro,Vasco,MG,RJ,2.0,1.0,V,D,NORMAL,B,Fase de Grupos,False,False,3,1,-1,2,0
197,1971,1971-11-24,Corinthians,America-RJ,SP,RJ,1.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,1,1,-1,2,0
198,1971,1971-11-24,Cruzeiro,São Paulo,MG,SP,0.0,2.0,D,V,NORMAL,A,Fase de Grupos,False,False,2,-2,2,0,2
199,1971,1971-11-24,Botafogo,Palmeiras,RJ,SP,3.0,3.0,E,E,NORMAL,C,Fase de Grupos,False,False,6,0,0,1,1
200,1971,1971-11-24,Coritiba,Grêmio,PR,RS,0.0,1.0,D,V,NORMAL,C,Fase de Grupos,False,False,1,-1,1,0,2
201,1971,1971-11-25,Santos,Atlético Mineiro,SP,MG,2.0,1.0,V,D,NORMAL,B,Fase de Grupos,False,False,3,1,-1,2,0
202,1971,1971-11-25,Vasco,Internacional,RJ,RS,2.0,0.0,V,D,NORMAL,B,Fase de Grupos,False,False,2,2,-2,2,0
203,1971,1971-11-27,São Paulo,America-RJ,SP,RJ,1.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,1,1,-1,2,0
204,1971,1971-11-28,Cruzeiro,Corinthians,MG,SP,1.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,1,1,-1,2,0
205,1971,1971-11-28,Coritiba,Botafogo,PR,RJ,1.0,0.0,V,D,NORMAL,C,Fase de Grupos,False,False,1,1,-1,2,0
206,1971,1971-11-28,Palmeiras,Grêmio,SP,RS,3.0,1.0,V,D,NORMAL,C,Fase de Grupos,False,False,4,2,-2,2,0
207,1971,1971-11-28,Vasco,Santos,RJ,SP,0.0,0.0,E,E,NORMAL,B,Fase de Grupos,False,False,0,0,0,1,1
208,1971,1971-11-28,Internacional,Atlético Mineiro,RS,MG,1.0,4.0,D,V,NORMAL,B,Fase de Grupos,False,False,5,-3,3,0,2
209,1971,1971-12-01,America-RJ,Corinthians,RJ,SP,3.0,1.0,V,D,NORMAL,A,Fase de Grupos,False,False,4,2,-2,2,0
210,1971,1971-12-01,São Paulo,Cruzeiro,SP,MG,1.0,1.0,E,E,NORMAL,A,Fase de Grupos,False,False,2,0,0,1,1
211,1971,1971-12-01,Atlético Mineiro,Santos,MG,SP,2.0,0.0,V,D,NORMAL,B,Fase de Grupos,False,False,2,2,-2,2,0
212,1971,1971-12-01,Internacional,Vasco,RS,RJ,3.0,0.0,V,D,NORMAL,B,Fase de Grupos,False,False,3,3,-3,2,0
213,1971,1971-12-02,Palmeiras,Botafogo,SP,RJ,0.0,1.0,D,V,NORMAL,C,Fase de Grupos,False,False,1,-1,1,0,2
214,1971,1971-12-02,Grêmio,Coritiba,RS,PR,2.0,0.0,V,D,NORMAL,C,Fase de Grupos,False,False,2,2,-2,2,0
215,1971,1971-12-04,Corinthians,São Paulo,SP,SP,0.0,0.0,E,E,NORMAL,A,Fase de Grupos,False,True,0,0,0,1,1
216,1971,1971-12-04,Vasco,Atlético Mineiro,RJ,MG,1.0,1.0,E,E,NORMAL,B,Fase de Grupos,False,False,2,0,0,1,1
217,1971,1971-12-05,Cruzeiro,America-RJ,MG,RJ,0.0,0.0,E,E,NORMAL,A,Fase de Grupos,False,False,0,0,0,1,1
218,1971,1971-12-05,Coritiba,Palmeiras,PR,SP,0.0,0.0,E,E,NORMAL,C,Fase de Grupos,False,False,0,0,0,1,1
219,1971,1971-12-05,Botafogo,Grêmio,RJ,RS,3.0,1.0,V,D,NORMAL,C,Fase de Grupos,False,False,4,2,-2,2,0
220,1971,1971-12-05,Santos,Internacional,SP,RS,0.0,1.0,D,V,NORMAL,B,Fase de Grupos,False,False,1,-1,1,0,2
221,1971,1971-12-08,Corinthians,Cruzeiro,SP,MG,2.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,2,2,-2,2,0
222,1971,1971-12-08,São Paulo,America-RJ,SP,RJ,1.0,1.0,E,E,NORMAL,A,Fase de Grupos,False,False,2,0,0,1,1
223,1971,1971-12-09,Botafogo,Coritiba,RJ,PR,3.0,0.0,V,D,NORMAL,C,Fase de Grupos,False,False,3,3,-3,2,0
224,1971,1971-12-09,Grêmio,Palmeiras,RS,SP,0.0,0.0,E,E,NORMAL,C,Fase de Grupos,False,False,0,0,0,1,1
225,1971,1971-12-09,Santos,Vasco,SP,RJ,4.0,0.0,V,D,NORMAL,B,Fase de Grupos,False,False,4,4,-4,2,0
226,1971,1971-12-09,Atlético Mineiro,Internacional,MG,RS,0.0,1.0,D,V,NORMAL,B,Fase de Grupos,False,False,1,-1,1,0,2
227,1971,1971-12-12,Atlético Mineiro,São Paulo,MG,SP,1.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,1,1,-1,2,0
228,1971,1971-12-15,São Paulo,Botafogo,SP,RJ,4.0,1.0,V,D,NORMAL,A,Fase de Grupos,False,False,5,3,-3,2,0
